,pointid,year,period,% bare soil
50,Km_17173.2,2022,R1,41.818422977477226
51,Km_17185.7,2022,R1,5.418322694006901
52,Km_17216.1.1,2022,R1,19.235528663003247
53,Km_17424.15,2022,R1,17.736656845359263
54,Km_17426,2022,R1,18.389161863156563
55,Km_17435.5,2022,R1,7.527608272018167
56,Km_17493,2022,R1,10.447364565763337
57,Km_17566.3,2022,R1,4.092784867459695
58,Km_17707.4,2022,R1,48.9456960567949
59,Km_17729.12,2022,R1,53.2372165846986
60,Km_18036.1.1,2022,R1,13.331916971543906
61,Km_18819.3,2022,R1,28.523601687676287
62,Km_19073.2,2022,R1,39.969393828210066
63,Km_19078.3,2022,R1,21.048455400311365
64,Km_19091.6,2022,R1,84.28502151840522
65,Km_19175.9,2022,R1,64.43493065852117
66,Km_19178.20,2022,R1,46.56568998885879
67,Km_19586.1,2022,R1,73.71481736005414
68,Km_19747.1,2022,R1,9.829825362801643
69,Km_19747.16,2022,R1,43.120414419726075
70,Km_19881.2,2022,R1,83.19851218244796
71,Km_19888.3,2022,R1,37.318270616020286
72,Km_20075.6,2022,R1,25.72202294131215
73,Km_20076.5,2022,R1,30.1657265197749
74,Km_20264.1.5,2022,R1,82.57086050428036
75,Km_20879.5,2022,R1,2.6561848883353103
76,Km_20889.1,2022,R1,77.01976886223308
77,Km_20946.1,2022,R1,34.32783808272862
78,Km_21266.8,2022,R1,26.138780461125894
79,Km_21330,2022,R1,13.07637588631383
80,Km_21406.3,2022,R1,34.27969887840417
81,Km_21457.2.2,2022,R1,20.90401160891841
82,Km_21470.1.4,2022,R1,44.860437159821835
83,Km_21546.4,2022,R1,20.525163545295904
84,Km_21563.8,2022,R1,41.06786591628303
85,Km_21567.9,2022,R1,33.847589497769256
86,Km_21577.3,2022,R1,49.65208371845806
87,Km_21674.2,2022,R1,52.331162808454266
88,Km_22155.1,2022,R1,26.953068781948648
89,Km_22477.1.1,2022,R1,2.9715723331759096
90,Km_22575.1,2022,R1,44.855079738613554
91,Km_2285.2,2022,R1,18.622840783926573
92,Km_22991.4,2022,R1,97.16003583885725
93,Km_23347.5,2022,R1,3.6015205397431207
94,Km_23351.22,2022,R1,1.9105106701571
95,Km_23364.12,2022,R1,39.87032412989937
96,Km_23520.10,2022,R1,47.114931125972156
97,Km_23600.11,2022,R1,33.2198170875147
98,Km_23764.7,2022,R1,18.991610427740497
99,Km_24292.1,2022,R1,55.437848607164675
100,Km_24405.6,2022,R1,35.793541965231675
101,Km_24897.2,2022,R1,0.0
102,Km_25245,2022,R1,32.110671907528605
103,Km_25593.3,2022,R1,28.456331238979093
104,Km_26464.1.1,2022,R1,17.38854320888749
105,Km_26670.2,2022,R1,33.570812805992034
106,Km_27286.1.21,2022,R1,23.01851966345174
107,Km_27343.7,2022,R1,82.46168855061552
108,Km_2893.10,2022,R1,20.54754957580963
109,Km_2991,2022,R1,14.220413287978051
110,Km_30171.10,2022,R1,14.99549106430083
111,Km_30450.2,2022,R1,0.0
112,Km_30707.5,2022,R1,84.29701296395265
113,Km_30760.2,2022,R1,31.02436854897229
114,Km_31210.4,2022,R1,81.0807284127118
115,Km_31525.1,2022,R1,29.190503422088792
116,Km_31535.12,2022,R1,19.78623184674828
117,Km_32052.11,2022,R1,26.494471668161264
118,Km_32068.4,2022,R1,45.73089016608959
119,Km_32071,2022,R1,0.0
120,Km_3217.2.2,2022,R1,26.15536945457986
121,Km_32954.2.22,2022,R1,33.207975284289
122,Km_34481.16,2022,R1,35.32553897410119
123,Km_35510.6,2022,R1,32.428779644835934
124,Km_35571.6,2022,R1,47.25133853699591
125,Km_36111.7,2022,R1,32.91861834745444
126,Km_36692.1.3,2022,R1,18.310420581604912
127,Km_3716.1,2022,R1,83.72760578249331
128,Km_38164.1.6,2022,R1,43.962533662110744
129,Km_38842.2,2022,R1,28.9849703313345
130,Km_39180.1,2022,R1,45.68530781220234
131,Km_39182.6,2022,R1,51.954850046497135
132,Km_41343.15,2022,R1,10.37181403873871
133,Km_41347.6,2022,R1,3.2258656259296936
134,Km_41488.1,2022,R1,0.0
135,Km_41590.5,2022,R1,23.592787526242116
136,Km_41960,2022,R1,54.677806215851746
137,Km_42110.5,2022,R1,45.89872614614551
138,Km_42179,2022,R1,38.97731929047933
139,Km_42618.2.4,2022,R1,65.38053687448289
140,Km_42767.2,2022,R1,24.664436304697567
141,Km_42798.2,2022,R1,24.742981788698135
142,Km_42990.9,2022,R1,84.0275283345092
143,Km_4317,2022,R1,37.742032891913176
144,Km_4323.1,2022,R1,9.298499547221155
145,Km_43699.4,2022,R1,40.24643059863737
146,Km_45192.7,2022,R1,49.704616062851706
147,Km_45941.3.7,2022,R1,59.373819255360615
148,Km_47302.6,2022,R1,27.70289706387665
149,Km_47948.2,2022,R1,69.46809304997804
150,Km_48264.3,2022,R1,6.656539099471617
151,Km_48322,2022,R1,57.50423260989549
152,Km_48414.2,2022,R1,5.55475928375193
153,Km_48848.16,2022,R1,13.892555120796244
154,Km_4933,2022,R1,7.3274846302522105
155,Km_4955.4,2022,R1,7.331260962980073
156,Km_50820.1,2022,R1,69.24609177800605
157,Km_5092.8,2022,R1,18.619369111219385
158,Km_5093.9,2022,R1,4.420014522517901
159,Km_5100.9,2022,R1,0.0
160,Km_5104.12,2022,R1,26.19434662743262
161,Km_52319.16,2022,R1,42.88784473000116
162,Km_54314.1,2022,R1,2.2756467510763554
163,Km_5731.8,2022,R1,20.422708023710666
164,Km_5740.7,2022,R1,57.91434317968378
165,Km_57486.3,2022,R1,0.0
166,Km_5795.7,2022,R1,27.38742797469167
167,Km_5801.7,2022,R1,23.246358096678186
168,Km_5805.1,2022,R1,7.488465480348594
169,Km_58461.2,2022,R1,26.597519427018195
170,Km_60414.12,2022,R1,32.801816256810596
171,Km_60862.6,2022,R1,60.244771708589525
172,Km_61447,2022,R1,10.429023948783593
173,Km_62042.25,2022,R1,51.55730598528171
174,Km_62065.12,2022,R1,88.59118127338556
175,Km_62065.33,2022,R1,73.25714067096497
176,Km_62392,2022,R1,30.102633628707835
177,Km_64020.22,2022,R1,62.19295987650142
178,Km_64020.28,2022,R1,53.77380334189284
179,Km_64303.2,2022,R1,48.10335033048123
180,Km_6529.1.6,2022,R1,0.0
181,Km_6545.1.14,2022,R1,15.51328739012456
182,Km_6564.7,2022,R1,12.07040023745276
183,Km_68322.7,2022,R1,50.27209576958496
184,Km_69530.1.1,2022,R1,14.807948228407275
185,Km_74314.1,2022,R1,75.13835022532027
186,Km_75942.1,2022,R1,2.224958951632923
187,Km_78832.1.4,2022,R1,0.0
188,Km_7885.4,2022,R1,39.956232816376236
189,Km_79299.2,2022,R1,63.03334692462229
190,Km_8009.12,2022,R1,29.3929503250631
191,Km_8030.9,2022,R1,49.7158281430436
192,Km_80562.16,2022,R1,51.01588093295496
193,Km_8064.2.6,2022,R1,39.94723079057042
194,Km_8069.5,2022,R1,9.464915515527222
195,Km_8151.1,2022,R1,2.531046056705892
196,Km_9451.3,2022,R1,39.535997038719735
197,Km_9475,2022,R1,18.333009089042022
198,Km_9998.1,2022,R1,31.6974988212811
199,Lm_10274.7,2022,R1,45.399436532763424
200,Lm_10276.12,2022,R1,53.835210431022006
201,Lm_10626.4,2022,R1,22.808533645474505
202,Lm_10976.1,2022,R1,26.780847929894907
203,Lm_11070,2022,R1,11.088572362347541
204,Lm_11568.1,2022,R1,60.81554458194904
205,Lm_15064.9,2022,R1,18.546092172641735
206,Lm_15493.7,2022,R1,56.54675243246354
207,Lm_15507.1.3,2022,R1,35.45319184620034
208,Lm_16499,2022,R1,41.275805762648254
209,Lm_16502,2022,R1,34.19709992235667
210,Lm_18391.2,2022,R1,28.828310849478722
211,Lm_18408.4,2022,R1,76.47013764377789
212,Lm_18426.7,2022,R1,56.6009014575658
213,Lm_20687.1.15,2022,R1,37.67725751152881
214,Lm_23660,2022,R1,31.122366605378943
215,Lm_23808.12,2022,R1,26.827929915155817
216,Lm_25831,2022,R1,4.777656876105205
217,Lm_28084.7,2022,R1,12.183799457757198
218,Lm_28100.8,2022,R1,45.65344931122573
219,Lm_29262.4,2022,R1,33.5276215686654
220,Lm_31204.7,2022,R1,28.361307854791363
221,Lm_32746.7,2022,R1,59.852253453357896
222,Lm_3302,2022,R1,55.51855061285125
223,Lm_36251.1,2022,R1,48.505894496815955
224,Lm_36340.8,2022,R1,34.413338659951584
225,Lm_36674.1,2022,R1,48.80246780179615
226,Lm_37804.4,2022,R1,42.92499398956863
227,Lm_40976.11,2022,R1,69.66175464307118
228,Lm_42330.1,2022,R1,37.983428320449484
229,Lm_47073.2,2022,R1,65.33858174366466
230,Lm_5106,2022,R1,51.381809793475355
231,Lm_6334.6,2022,R1,47.50114778432025
232,Lm_6747.1,2022,R1,1.529298708169386
233,Lm_7179.1.1,2022,R1,39.724100969279526
234,Lm_7576.2,2022,R1,2.903664018705022
235,Lm_7577.1.13,2022,R1,35.79349284950734
236,Lm_7577.1.17,2022,R1,40.437729528926695
237,Lm_8458.7.2,2022,R1,62.77442894327378
238,Lm_8481.6,2022,R1,49.41480247101953
239,Lm_8484.2.3,2022,R1,0.0
240,Lm_8486.3,2022,R1,46.24794289469775
241,Lm_8898.1.8,2022,R1,20.39789492476002
242,Lm_9709.1.6,2022,R1,46.19663202874525
243,Ol_10076,2022,R1,33.73127491552543
244,Ol_10120.5,2022,R1,49.19161479850993
245,Ol_10214.11,2022,R1,17.937618233568514
246,Ol_10359.8,2022,R1,4.652644849490593
247,Ol_1036.21,2022,R1,73.1387921599844
248,Ol_10653.6,2022,R1,16.831902853120024
249,Ol_1068.12,2022,R1,55.66827782680197
250,Ol_10715.3,2022,R1,15.61237010033641
251,Ol_1076.10,2022,R1,68.25925853302273
252,Ol_10812.1,2022,R1,6.062431590029059
253,Ol_1094.1,2022,R1,31.03347885722841
254,Ol_11033.1,2022,R1,21.37508981113843
255,Ol_1107.5,2022,R1,23.137447037157294
256,Ol_1119,2022,R1,14.68291554688052
257,Ol_1125.15,2022,R1,42.8355364373961
258,Ol_11333.2.3,2022,R1,17.32780894560411
259,Ol_11411,2022,R1,52.15551913794283
260,Ol_115,2022,R1,19.87072907268619
261,Ol_11542,2022,R1,20.01826151586632
262,Ol_116.1,2022,R1,38.15034800695823
263,Ol_11600.7,2022,R1,13.033875670842058
264,Ol_11694.5,2022,R1,13.41486884318478
265,Ol_11964.4,2022,R1,42.589171457736825
266,Ol_12037.5,2022,R1,7.028073712096681
267,Ol_1238.5,2022,R1,70.7397040274286
268,Ol_1258.4,2022,R1,48.11534299022305
269,Ol_12609.15,2022,R1,38.77595188588509
270,Ol_12833.8,2022,R1,38.111783018208314
271,Ol_12837.16,2022,R1,23.13972668629299
272,Ol_12842.20,2022,R1,52.45380752898347
273,Ol_12988,2022,R1,39.19004674038541
274,Ol_13016.1,2022,R1,13.280557218879775
275,Ol_13047,2022,R1,46.4389624371623
276,Ol_13256.5,2022,R1,0.0
277,Ol_1348,2022,R1,46.90657422595642
278,Ol_13828,2022,R1,68.1837776479907
279,Ol_139,2022,R1,34.62332733989702
280,Ol_14245.12,2022,R1,28.304538306337555
281,Ol_14340.13,2022,R1,45.1376313723454
282,Ol_14436,2022,R1,36.839600442545965
283,Ol_145.2,2022,R1,23.639153624746385
284,Ol_1529.5,2022,R1,38.23507265133897
285,Ol_15393.2,2022,R1,38.93476873991722
286,Ol_15584.1,2022,R1,30.967399865380873
287,Ol_1561.5,2022,R1,44.17535654569245
288,Ol_15619.2,2022,R1,34.41814198789037
289,Ol_1562.2,2022,R1,48.293227761642804
290,Ol_15655,2022,R1,33.99113753692055
291,Ol_1579.7,2022,R1,52.4959473248951
292,Ol_1582.15,2022,R1,33.21283275910272
293,Ol_1585.1,2022,R1,55.765947178276654
294,Ol_1587.1,2022,R1,26.547594276385794
295,Ol_1596.9,2022,R1,61.773487063351816
296,Ol_16.1,2022,R1,18.644336338253403
297,Ol_1609.10,2022,R1,31.237244087213195
298,Ol_1620.4,2022,R1,46.35858004567645
299,Ol_1625.7,2022,R1,39.63511837269178
300,Ol_1626.10,2022,R1,47.706251815517106
301,Ol_16403.1,2022,R1,42.79763453590302
302,Ol_1649.1,2022,R1,15.381873024211318
303,Ol_16672.4,2022,R1,24.64621393375773
304,Ol_16690,2022,R1,40.234340597710464
305,Ol_16774.6,2022,R1,8.478130384590896
306,Ol_1686.1,2022,R1,15.498299983811842
307,Ol_1703.3,2022,R1,13.295569744023311
308,Ol_1703.40,2022,R1,53.65928343706978
309,Ol_1739.3,2022,R1,32.98135142620111
310,Ol_17525.1,2022,R1,14.564029869540734
311,Ol_1765.9,2022,R1,53.93531752697371
312,Ol_18064.5,2022,R1,42.86036180297621
313,Ol_18140.4,2022,R1,53.53582835389405
314,Ol_18277.5,2022,R1,45.726468235285225
315,Ol_18283.20,2022,R1,56.16848355233014
316,Ol_1837.9,2022,R1,50.77117819121298
317,Ol_18690.1.4,2022,R1,0.0
318,Ol_1901.4,2022,R1,35.792150691216165
319,Ol_1903.3,2022,R1,10.967600768664983
320,Ol_1927.11,2022,R1,62.651919633499666
321,Ol_1993.13,2022,R1,2.7503500633434386
322,Ol_1997.2,2022,R1,31.594174932567338
323,Ol_20279.4,2022,R1,47.39479825730942
324,Ol_2028.3,2022,R1,27.777899287600167
325,Ol_20289,2022,R1,7.265264453059866
326,Ol_2059.11,2022,R1,45.29963919605237
327,Ol_2063.12,2022,R1,78.6364374618521
328,Ol_20925.6,2022,R1,63.79142461305162
329,Ol_21017.10,2022,R1,27.94819289185652
330,Ol_2137,2022,R1,21.702836650635753
331,Ol_2155.7,2022,R1,1.9426101267208589
332,Ol_2231.6,2022,R1,19.211450121621056
333,Ol_2249,2022,R1,18.633952717260627
334,Ol_2263.1,2022,R1,19.85154685550668
335,Ol_22696,2022,R1,26.45058607406917
336,Ol_2303.2,2022,R1,42.08769955472488
337,Ol_2307,2022,R1,51.07267650855469
338,Ol_2331.3,2022,R1,22.597561826287617
339,Ol_2358.2,2022,R1,43.80993389260029
340,Ol_2375.1,2022,R1,42.01320958159916
341,Ol_23905.3,2022,R1,42.18163896098508
342,Ol_2395.2,2022,R1,35.921836555373275
343,Ol_2406.2,2022,R1,19.89933947452376
344,Ol_2424.15,2022,R1,38.74298514883427
345,Ol_2426.16,2022,R1,41.0565793755994
346,Ol_2468.6,2022,R1,40.846935401705004
347,Ol_2529.2,2022,R1,16.13023364567356
348,Ol_2545.2,2022,R1,12.286782234307081
349,Ol_2546.14,2022,R1,42.716722270960354
350,Ol_2566.13,2022,R1,12.226273537968087
351,Ol_2616.1,2022,R1,25.208275261911695
352,Ol_2773.9,2022,R1,39.935991951831404
353,Ol_2795.5,2022,R1,21.30648113427665
354,Ol_2819.2,2022,R1,36.51933570224551
355,Ol_290.12,2022,R1,11.204985021367603
356,Ol_3161.31,2022,R1,69.65528037322068
357,Ol_3242.2,2022,R1,95.54432747290879
358,Ol_326.1,2022,R1,15.124077694574927
359,Ol_3295.2,2022,R1,39.81781428774174
360,Ol_3329.8,2022,R1,52.8190907337963
361,Ol_3422.10,2022,R1,70.78659620149982
362,Ol_3539.2,2022,R1,45.658316533549566
363,Ol_3553.4,2022,R1,39.7218948677776
364,Ol_3648.7,2022,R1,34.83724052351642
365,Ol_3799.2,2022,R1,40.09696831283557
366,Ol_3828.2,2022,R1,35.743828591754365
367,Ol_3835.5,2022,R1,49.34703613522245
368,Ol_3837.9,2022,R1,64.42555061770973
369,Ol_3848,2022,R1,8.441950757036254
370,Ol_3946.13,2022,R1,40.080447605987736
371,Ol_4193,2022,R1,2.0532001271914484
372,Ol_4224.4,2022,R1,64.30965262498373
373,Ol_4229,2022,R1,10.83508606470984
374,Ol_4312.1,2022,R1,26.724092760255203
375,Ol_4452.7,2022,R1,43.54352881917305
376,Ol_4513,2022,R1,56.363133858279866
377,Ol_463.30,2022,R1,11.509701353759766
378,Ol_4678.1,2022,R1,14.613804605954318
379,Ol_4680,2022,R1,32.03284546435085
380,Ol_4857.7,2022,R1,41.79531500698351
381,Ol_5150.5,2022,R1,18.07600929409026
382,Ol_5241.21,2022,R1,13.305306617178472
383,Ol_5258.10,2022,R1,49.12553301504134
384,Ol_5471.8,2022,R1,23.144409213793903
385,Ol_550.4,2022,R1,64.40127301930919
386,Ol_5570.4,2022,R1,8.352470929315018
387,Ol_5614,2022,R1,10.312006600268964
388,Ol_5663.9,2022,R1,60.52563697465789
389,Ol_5673.5,2022,R1,36.87252905782103
390,Ol_5685.19,2022,R1,32.36521344422448
391,Ol_5687.8,2022,R1,90.30979435972725
392,Ol_5714.1,2022,R1,14.689601570913013
393,Ol_5740.2,2022,R1,28.580177770946317
394,Ol_5811.14,2022,R1,22.70031276885038
395,Ol_5817.11,2022,R1,56.363618223191615
396,Ol_5821.5,2022,R1,9.958159547195883
397,Ol_5833.6,2022,R1,4.736091395108265
398,Ol_5861.15,2022,R1,35.123868205752615
399,Ol_593.11,2022,R1,53.549795366180255
400,Ol_5930.8,2022,R1,92.87155924662117
401,Ol_5971.17,2022,R1,27.50734588771337
402,Ol_5980.12,2022,R1,47.0907027390868
403,Ol_5983.4,2022,R1,48.74313301362757
404,Ol_5989.15,2022,R1,15.499200248510189
405,Ol_5989.2,2022,R1,29.25785345696397
406,Ol_6022.2,2022,R1,7.766008374421754
407,Ol_6096.2,2022,R1,0.0
408,Ol_619.4,2022,R1,7.364829145422204
409,Ol_6337.16,2022,R1,42.67154371885521
410,Ol_6341.22,2022,R1,57.361255423090384
411,Ol_6360.10,2022,R1,57.13422375029453
412,Ol_6418.8,2022,R1,17.451409200328243
413,Ol_6671.7,2022,R1,25.58675959604657
414,Ol_6782.3,2022,R1,52.46968311300718
415,Ol_683.2,2022,R1,74.7373737782186
416,Ol_6935.8,2022,R1,87.09226926240406
417,Ol_7035.6,2022,R1,67.55039789888869
418,Ol_7084.8,2022,R1,57.50617389487158
419,Ol_7143.8,2022,R1,44.8466682156359
420,Ol_7184.1,2022,R1,28.76592395071627
421,Ol_7210.12,2022,R1,66.949712418296
422,Ol_7274.5,2022,R1,5.555894400458002
423,Ol_7408.3,2022,R1,59.8894060535764
424,Ol_748.13,2022,R1,61.183494142756466
425,Ol_749.18,2022,R1,37.144573656136274
426,Ol_7536.6,2022,R1,5.55545744691183
427,Ol_7734,2022,R1,89.79877451374594
428,Ol_7760.4,2022,R1,12.067211634408038
429,Ol_7768.9,2022,R1,52.94519938948034
430,Ol_778.1,2022,R1,31.774037377919818
431,Ol_782.5,2022,R1,33.15136171124083
432,Ol_7921.1.6,2022,R1,17.43048242327979
433,Ol_7928.4,2022,R1,28.760018810514453
434,Ol_7941.5,2022,R1,66.97505896423365
435,Ol_818.1,2022,R1,77.3577062079315
436,Ol_8195.4,2022,R1,30.365134871272847
437,Ol_8233,2022,R1,35.82950351107881
438,Ol_827.8,2022,R1,70.29119272880689
439,Ol_8293,2022,R1,9.465667883084656
440,Ol_8297.10,2022,R1,21.02545982326048
441,Ol_8301.3.1,2022,R1,1.0109506572338185
442,Ol_8318.1,2022,R1,16.125838172650198
443,Ol_8360.7,2022,R1,72.76368447325063
444,Ol_8741.5,2022,R1,37.82088830417917
445,Ol_8798.2,2022,R1,36.496722888230906
446,Ol_8799.1,2022,R1,0.5750817744240766
447,Ol_8824.2,2022,R1,39.41143182431912
448,Ol_8888.15,2022,R1,34.34076682396001
449,Ol_8952.2,2022,R1,0.0
450,Ol_9050.2,2022,R1,53.57789133900452
451,Ol_9053.1,2022,R1,6.363325509618608
452,Ol_9077.8,2022,R1,38.60944248689774
453,Ol_9079.2,2022,R1,28.45937944370765
454,Ol_9185,2022,R1,2.8003922634934635
455,Ol_9473.2,2022,R1,18.88367955068528
456,Ol_9501.1,2022,R1,48.14185839058607
457,Ol_9534,2022,R1,4.354573109032449
458,Ol_9615.10,2022,R1,27.31221780461879
459,Ol_9617.9,2022,R1,33.60505379021524
460,Ol_9635.4,2022,R1,16.854117200562477
461,Ol_9663.13,2022,R1,42.9062504106405
462,Ol_9676.2,2022,R1,11.445318932189197
463,Ol_9689.8,2022,R1,6.279807947451609
464,Ol_9702.6,2022,R1,43.84657900089894
465,Ol_9793,2022,R1,1.4677003515596927
466,Ol_9797.2,2022,R1,20.42396252147975
467,Ol_9833.1,2022,R1,56.73440818615065
468,Ol_9942.2,2022,R1,32.12267088732628
469,Ol_9976.1,2022,R1,60.923740809596524
470,Ol_9986.6,2022,R1,24.982514118351517
471,Ol_9987,2022,R1,25.50956248083246
472,Pl_10047.1.3,2022,R1,47.86413070799518
473,Pl_10446.2.18,2022,R1,78.83649714827772
474,Pl_10450.3,2022,R1,8.30555993708971
475,Pl_10560.24,2022,R1,0.0
476,Pl_10606.1.1,2022,R1,6.555071227483788
477,Pl_10832,2022,R1,60.94202341253258
478,Pl_10846.13,2022,R1,90.60772196795432
479,Pl_11475.1.3,2022,R1,1.5201704606328728
480,Pl_11510.1.14,2022,R1,11.025854949096404
481,Pl_11709.1.5,2022,R1,33.606144919933826
482,Pl_11721.8,2022,R1,43.08274579121996
483,Pl_11722.1.5,2022,R1,27.90069967434892
484,Pl_11729.3,2022,R1,41.26529593920826
485,Pl_11738.2.13,2022,R1,71.92682761411876
486,Pl_11738.5,2022,R1,32.948889216763995
487,Pl_11780.3,2022,R1,53.41833500253716
488,Pl_11785.2.4,2022,R1,4.74287261051778
489,Pl_11786.1.1,2022,R1,0.0
490,Pl_11816.1.3,2022,R1,25.2484158070169
491,Pl_11818.1,2022,R1,67.65105955546045
492,Pl_12272.4,2022,R1,17.40960019356564
493,Pl_12293.21,2022,R1,28.259317365669123
494,Pl_12362.1,2022,R1,34.44216328817596
495,Pl_12751.2,2022,R1,8.229731003474033
496,Pl_13088.2.4,2022,R1,18.47228950057822
497,Pl_13114.6,2022,R1,0.0
498,Pl_13119,2022,R1,19.932065171060025
499,Pl_13332.1.1,2022,R1,51.93945551260389
500,Pl_13335.1,2022,R1,14.532152801226255
501,Pl_13377,2022,R1,67.9630382308314
502,Pl_13567.3,2022,R1,23.1938018589658
503,Pl_13807.2,2022,R1,18.732029864183296
504,Pl_13827.11,2022,R1,23.435732703537905
505,Pl_14217.12,2022,R1,69.63879227105696
506,Pl_14232.4,2022,R1,18.308414028838104
507,Pl_14393.14,2022,R1,26.555242703273578
508,Pl_14416.1,2022,R1,34.662308705333174
509,Pl_14514,2022,R1,33.2416841461234
510,Pl_14538.6,2022,R1,31.47577484629117
511,Pl_14641.2.2,2022,R1,28.15167362404145
512,Pl_14658.2.5,2022,R1,14.301221565227626
513,Pl_14883.4,2022,R1,12.828616222897619
514,Pl_14930.3,2022,R1,30.584626722589526
515,Pl_15005,2022,R1,59.05797351081552
516,Pl_15051.9,2022,R1,10.48798792621196
517,Pl_15285.14,2022,R1,33.198164245367465
518,Pl_1563.3,2022,R1,22.7221788673272
519,Pl_15658.1.3,2022,R1,28.701958192719733
520,Pl_15667.6,2022,R1,45.365338971536545
521,Pl_16069.1.1,2022,R1,34.07526104189397
522,Pl_16070,2022,R1,8.165264020637238
523,Pl_16554.1.9,2022,R1,3.177802715533553
524,Pl_16660.1.25,2022,R1,30.753861788762215
525,Pl_16834.1,2022,R1,36.60627104663923
526,Pl_17017.11,2022,R1,12.293908387189154
527,Pl_17122,2022,R1,30.328885429256548
528,Pl_17446.13,2022,R1,0.0
529,Pl_17447.2.1,2022,R1,17.90352858382456
530,Pl_17447.3.5,2022,R1,20.550378300440787
531,Pl_17493.1,2022,R1,57.02080907546668
532,Pl_17543.7,2022,R1,40.17161630188944
533,Pl_17544.2,2022,R1,25.783679275812275
534,Pl_18019.26,2022,R1,66.36798486661276
535,Pl_18026.12,2022,R1,15.311449452837925
536,Pl_18026.3.1,2022,R1,28.07055081668527
537,Pl_18078.2,2022,R1,25.241411948830883
538,Pl_18211.11,2022,R1,53.79686961024866
539,Pl_18515.1.2,2022,R1,63.509074131524414
540,Pl_19253.1.6,2022,R1,31.07356572468316
541,Pl_19287.6,2022,R1,57.85526634352618
542,Pl_19368.4,2022,R1,55.44773944659407
543,Pl_19508.2.1,2022,R1,57.972293497978015
544,Pl_19508.2.19,2022,R1,24.10309211071218
545,Pl_19508.6,2022,R1,1.144894494688254
546,Pl_19533.1,2022,R1,41.47990105594927
547,Pl_19980.3,2022,R1,55.90879755441425
548,Pl_20078.26,2022,R1,25.57820780740502
549,Pl_20089.2,2022,R1,19.352637166974542
550,Pl_20430.1,2022,R1,30.962258209919302
551,Pl_20645.1.8,2022,R1,38.283952052185896
552,Pl_20856.1.13,2022,R1,0.0
553,Pl_21120.8,2022,R1,10.164184770541036
554,Pl_21271.2,2022,R1,39.21791101246826
555,Pl_21766.1.1,2022,R1,19.873561801766698
556,Pl_21767.21,2022,R1,33.53756513329777
557,Pl_21772.3,2022,R1,16.905263265945074
558,Pl_21779.4,2022,R1,31.436817248873496
559,Pl_22016.1.4,2022,R1,66.6215943857095
560,Pl_22452.1,2022,R1,60.48793453680498
561,Pl_22494.2,2022,R1,67.89273478976313
562,Pl_22987.1.8,2022,R1,2.5159647701914882
563,Pl_23117.1,2022,R1,20.831025021255375
564,Pl_24043.3.1,2022,R1,4.881205211353782
565,Pl_24286.1,2022,R1,19.097689166740892
566,Pl_24687.3,2022,R1,0.5958743091654766
567,Pl_25053.16,2022,R1,4.209540213757204
568,Pl_25135.1.3,2022,R1,42.033957674988805
