,pointid,year,period,% bare soil
486,Pl_11738.5,2024,R1,23.00697842312126
487,Pl_11780.3,2024,R1,73.37130273965349
488,Pl_11785.2.4,2024,R1,7.204629282771971
489,Pl_11786.1.1,2024,R1,0.0
490,Pl_11816.1.3,2024,R1,26.737792770626516
491,Pl_11818.1,2024,R1,57.99061914606563
492,Pl_12272.4,2024,R1,12.171522503387601
493,Pl_12293.21,2024,R1,40.7121255735045
494,Pl_12362.1,2024,R1,73.00655366606554
495,Pl_12751.2,2024,R1,6.033906315561438
496,Pl_13088.2.4,2024,R1,0.0
497,Pl_13114.6,2024,R1,9.620455761655892
498,Pl_13119,2024,R1,3.5386513629749725
499,Pl_13332.1.1,2024,R1,10.935604119151536
500,Pl_13335.1,2024,R1,0.0
501,Pl_13377,2024,R1,36.043995492932865
502,Pl_13567.3,2024,R1,23.22993659475269
503,Pl_13807.2,2024,R1,13.344619558566626
504,Pl_13827.11,2024,R1,38.79018632365173
505,Pl_14217.12,2024,R1,27.830136002256257
506,Pl_14232.4,2024,R1,7.938283325335236
507,Pl_14393.14,2024,R1,27.232105735316452
508,Pl_14416.1,2024,R1,25.16459412753902
509,Pl_14514,2024,R1,70.53289441522479
510,Pl_14538.6,2024,R1,13.680092828017838
511,Pl_14641.2.2,2024,R1,18.23679217767595
512,Pl_14658.2.5,2024,R1,24.264336025238624
513,Pl_14883.4,2024,R1,0.0
514,Pl_14930.3,2024,R1,6.116648311415783
515,Pl_15005,2024,R1,61.96748347273455
516,Pl_15051.9,2024,R1,40.6213818767287
517,Pl_15285.14,2024,R1,15.795182845556626
518,Pl_1563.3,2024,R1,21.271976024346642
519,Pl_15658.1.3,2024,R1,45.577168013343965
520,Pl_15667.6,2024,R1,6.329006170324075
521,Pl_16069.1.1,2024,R1,22.0427288724484
522,Pl_16070,2024,R1,4.624423901656716
523,Pl_16554.1.9,2024,R1,2.9023159509481684
524,Pl_16660.1.25,2024,R1,51.325001057735165
525,Pl_16834.1,2024,R1,17.58007581382999
526,Pl_17017.11,2024,R1,38.95326271645174
527,Pl_17122,2024,R1,22.209179923173448
528,Pl_17446.13,2024,R1,10.795127265413766
529,Pl_17447.2.1,2024,R1,41.963443636232945
530,Pl_17447.3.5,2024,R1,14.81700160576257
531,Pl_17493.1,2024,R1,8.015205169910821
532,Pl_17543.7,2024,R1,29.368797662945596
533,Pl_17544.2,2024,R1,58.40164655698204
534,Pl_18019.26,2024,R1,39.49124729167032
535,Pl_18026.12,2024,R1,3.5474399088995807
536,Pl_18026.3.1,2024,R1,11.751570234575244
537,Pl_18078.2,2024,R1,19.292759602770424
538,Pl_18211.11,2024,R1,58.29380805629791
539,Pl_18515.1.2,2024,R1,49.66522567359013
540,Pl_19253.1.6,2024,R1,17.910478028649692
541,Pl_19287.6,2024,R1,57.58889950548952
542,Pl_19368.4,2024,R1,24.891564081803917
543,Pl_19508.2.1,2024,R1,48.42795317261553
544,Pl_19508.2.19,2024,R1,12.092967239599831
545,Pl_19508.6,2024,R1,12.824526030235198
546,Pl_19533.1,2024,R1,26.509691759607694
547,Pl_19980.3,2024,R1,31.87663236758557
548,Pl_20078.26,2024,R1,0.0
549,Pl_20089.2,2024,R1,8.100163549778111
550,Pl_20430.1,2024,R1,31.274227585252962
551,Pl_20645.1.8,2024,R1,38.77659246035069
552,Pl_20856.1.13,2024,R1,0.0
553,Pl_21120.8,2024,R1,20.840810497103558
554,Pl_21271.2,2024,R1,17.88478971370982
555,Pl_21766.1.1,2024,R1,0.0
556,Pl_21767.21,2024,R1,0.0
557,Pl_21772.3,2024,R1,8.657051524337671
558,Pl_21779.4,2024,R1,9.06995935873845
559,Pl_22016.1.4,2024,R1,67.64507390994504
560,Pl_22452.1,2024,R1,20.18494731989924
561,Pl_22494.2,2024,R1,0.0
562,Pl_22987.1.8,2024,R1,0.0
563,Pl_23117.1,2024,R1,18.092407477250994
564,Pl_24043.3.1,2024,R1,5.688392753106339
565,Pl_24286.1,2024,R1,47.6548140696073
566,Pl_24687.3,2024,R1,0.0
567,Pl_25053.16,2024,R1,0.0
568,Pl_25135.1.3,2024,R1,47.53824313597039
569,Pl_25276.2,2024,R1,8.171577926958086
570,Pl_25350.30,2024,R1,43.64817070639091
571,Pl_26443.16,2024,R1,48.761181545004284
572,Pl_26857.1.3,2024,R1,0.0
573,Pl_2760.2,2024,R1,0.0
574,Pl_27674.7,2024,R1,0.0
575,Pl_27722.8,2024,R1,49.14499275200504
576,Pl_27791.6,2024,R1,0.0
577,Pl_27811.2,2024,R1,37.37470882615853
578,Pl_28360.2,2024,R1,5.185883916561469
579,Pl_2844,2024,R1,15.81387956469561
580,Pl_28577.2.2,2024,R1,38.771343925972715
581,Pl_28636,2024,R1,47.21706424643611
582,Pl_28716.1.4,2024,R1,0.0
583,Pl_28915.18,2024,R1,0.0
584,Pl_28972.2,2024,R1,40.68877936723663
585,Pl_2901.11,2024,R1,20.293425446490545
586,Pl_29657.2,2024,R1,54.70908407352441
587,Pl_2994.1,2024,R1,0.24842240260944815
588,Pl_2995.3,2024,R1,59.71880561210008
589,Pl_3054.10,2024,R1,0.0
590,Pl_32132.2,2024,R1,0.0
591,Pl_32282,2024,R1,23.028347005186912
