,pointid,year,period,% bare soil
75,Km_20879.5,2024,R1,2.657530837787174
76,Km_20889.1,2024,R1,6.447858847668544
77,Km_20946.1,2024,R1,44.79009782431439
78,Km_21266.8,2024,R1,0.0
79,Km_21330,2024,R1,0.5410804109365478
80,Km_21406.3,2024,R1,0.0
81,Km_21457.2.2,2024,R1,8.203876503331779
82,Km_21470.1.4,2024,R1,47.1164367897895
83,Km_21546.4,2024,R1,0.0
84,Km_21563.8,2024,R1,15.644990703373576
85,Km_21567.9,2024,R1,8.839820814222062
86,Km_21577.3,2024,R1,0.0
87,Km_21674.2,2024,R1,43.0800130314842
88,Km_22155.1,2024,R1,7.958679289089661
89,Km_22477.1.1,2024,R1,3.0184970123798793
90,Km_22575.1,2024,R1,14.056749046467013
91,Km_2285.2,2024,R1,17.3395596341474
92,Km_22991.4,2024,R1,37.834937382272344
93,Km_23347.5,2024,R1,0.0
94,Km_23351.22,2024,R1,29.004742858772776
95,Km_23364.12,2024,R1,3.997967279715136
96,Km_23520.10,2024,R1,16.071372324419052
97,Km_23600.11,2024,R1,5.2764117237723624
98,Km_23764.7,2024,R1,23.457236063921748
99,Km_24292.1,2024,R1,22.10662658027021
100,Km_24405.6,2024,R1,9.990664421577966
101,Km_24897.2,2024,R1,0.0
102,Km_25245,2024,R1,4.920116084521355
103,Km_25593.3,2024,R1,33.240625884347466
104,Km_26464.1.1,2024,R1,45.922531902738825
105,Km_26670.2,2024,R1,0.0
106,Km_27286.1.21,2024,R1,63.829064060393016
107,Km_27343.7,2024,R1,81.8022165808016
108,Km_2893.10,2024,R1,2.3707387049114184
109,Km_2991,2024,R1,0.0
110,Km_30171.10,2024,R1,0.0
111,Km_30450.2,2024,R1,22.406560411198516
112,Km_30707.5,2024,R1,37.5734262400485
113,Km_30760.2,2024,R1,34.138436944098686
114,Km_31210.4,2024,R1,57.09443086649999
115,Km_31525.1,2024,R1,17.590986343247238
116,Km_31535.12,2024,R1,1.1777797059288388
117,Km_32052.11,2024,R1,20.08075299462523
118,Km_32068.4,2024,R1,44.975990339990275
119,Km_32071,2024,R1,25.310481977179162
120,Km_3217.2.2,2024,R1,19.356159311195544
121,Km_32954.2.22,2024,R1,0.0
122,Km_34481.16,2024,R1,12.374457657012302
123,Km_35510.6,2024,R1,37.095462519004336
124,Km_35571.6,2024,R1,25.987386864110633
125,Km_36111.7,2024,R1,5.953368961381809
126,Km_36692.1.3,2024,R1,0.0
127,Km_3716.1,2024,R1,80.44389871688209
128,Km_38164.1.6,2024,R1,5.39222223010778
129,Km_38842.2,2024,R1,0.0
130,Km_39180.1,2024,R1,29.04223354323237
131,Km_39182.6,2024,R1,17.930820335421586
132,Km_41343.15,2024,R1,11.898195020254029
133,Km_41347.6,2024,R1,2.980025857323163
134,Km_41488.1,2024,R1,12.156205393463841
135,Km_41590.5,2024,R1,33.744623212468426
136,Km_41960,2024,R1,21.00076374329142
137,Km_42110.5,2024,R1,57.67538201063262
138,Km_42179,2024,R1,7.841880123068294
139,Km_42618.2.4,2024,R1,0.0
140,Km_42767.2,2024,R1,0.0
141,Km_42798.2,2024,R1,9.953243881254487
