,pointid,year,period,% bare soil
101,Zn_24526.1.2,2022,R1,80.46309751825693
102,Zn_24846.1,2022,R1,58.72263962765035
103,Zn_25092.1.1,2022,R1,70.10843248820825
104,Zn_25431.7,2022,R1,41.69775407256851
105,Zn_25649.13,2022,R1,74.39008800411166
106,Zn_25747.8,2022,R1,88.11717522501446
107,Zn_25775.3,2022,R1,24.73235600890556
108,Zn_25804.1,2022,R1,61.17730894843779
109,Zn_26853,2022,R1,28.974808055597954
110,Zn_27237.3,2022,R1,47.315731634591444
111,Zn_27271,2022,R1,56.863425457917906
112,Zn_28442.1.7,2022,R1,47.18684838936064
113,Zn_29141.1,2022,R1,23.206729011520398
114,Zn_29557,2022,R1,34.321473450415944
115,Zn_29583.2,2022,R1,25.44712223130699
116,Zn_29629.2.1,2022,R1,88.87834280009811
117,Zn_29684.20,2022,R1,0.0
118,Zn_30850.2,2022,R1,56.00045394948483
119,Zn_31255.5.3,2022,R1,26.13455583779971
120,Zn_31353,2022,R1,37.73253701805347
121,Zn_31462.1,2022,R1,66.20718823978973
122,Zn_31836.5,2022,R1,62.2243981574008
123,Zn_32064,2022,R1,36.422048972886586
124,Zn_32107.2.8,2022,R1,70.39517929645636
125,Zn_32270.6,2022,R1,66.2593791977005
126,Zn_33079.3,2022,R1,46.0092527175554
127,Zn_33256.13,2022,R1,46.86693326840196
128,Zn_34066.6,2022,R1,82.78146693003667
129,Zn_34085.1,2022,R1,80.08789364340481
130,Zn_34475.4,2022,R1,46.72068301540844
131,Zn_34488.1,2022,R1,6.189380810811559
132,Zn_34559.1.10,2022,R1,64.08025568783964
133,Zn_36779,2022,R1,52.64549360614572
134,Zn_36958,2022,R1,33.85862751870532
135,Zn_36963.6,2022,R1,62.86161345635498
136,Zn_36980.6,2022,R1,49.8087025010426
137,Zn_37116.18,2022,R1,44.91175465389003
138,Zn_37250.1,2022,R1,47.306266818440726
139,Zn_37258.6,2022,R1,37.396317345171724
140,Zn_3758.2.5,2022,R1,67.62844683744643
141,Zn_37835,2022,R1,88.03643908025293
142,Zn_3804.15,2022,R1,42.686965313933065
143,Zn_38656.2,2022,R1,74.52651693963287
144,Zn_38769.5.2,2022,R1,54.56918441805062
145,Zn_38968.1,2022,R1,51.221190075225806
146,Zn_39074.14,2022,R1,33.0514139426359
147,Zn_39152.1.7,2022,R1,24.099298550813927
148,Zn_40654.1.3,2022,R1,58.10146434961526
149,Zn_41561.8,2022,R1,64.95990610921038
150,Zn_41728.1.1,2022,R1,14.83927609739151
151,Zn_42291.6,2022,R1,74.21645284901763
152,Zn_42598,2022,R1,51.57423700528558
153,Zn_42724.9,2022,R1,81.76298935880233
