,pointid,year,period,% bare soil
89,Km_22477.1.1,2023,R1,0.0
90,Km_22575.1,2023,R1,0.0
91,Km_2285.2,2023,R1,0.0
92,Km_22991.4,2023,R1,73.17678890414129
93,Km_23347.5,2023,R1,0.0
94,Km_23351.22,2023,R1,0.0
95,Km_23364.12,2023,R1,0.0
96,Km_23520.10,2023,R1,0.0
97,Km_23600.11,2023,R1,0.0
98,Km_23764.7,2023,R1,32.87649597714562
99,Km_24292.1,2023,R1,0.0
100,Km_24405.6,2023,R1,0.0
101,Km_24897.2,2023,R1,0.0
102,Km_25245,2023,R1,0.0
103,Km_25593.3,2023,R1,0.0
104,Km_26464.1.1,2023,R1,0.0
105,Km_26670.2,2023,R1,0.0
106,Km_27286.1.21,2023,R1,0.0
107,Km_27343.7,2023,R1,78.07168948234586
108,Km_2893.10,2023,R1,0.0
109,Km_2991,2023,R1,0.0
110,Km_30171.10,2023,R1,0.0
111,Km_30450.2,2023,R1,0.0
112,Km_30707.5,2023,R1,20.320210305633584
113,Km_30760.2,2023,R1,0.0
114,Km_31210.4,2023,R1,10.563842515392464
115,Km_31525.1,2023,R1,15.390660372420733
116,Km_31535.12,2023,R1,0.0
117,Km_32052.11,2023,R1,1.8073270320620851
118,Km_32068.4,2023,R1,2.470779454892746
119,Km_32071,2023,R1,15.322035332694492
120,Km_3217.2.2,2023,R1,0.0
121,Km_32954.2.22,2023,R1,0.0
122,Km_34481.16,2023,R1,0.0
123,Km_35510.6,2023,R1,38.19614243425531
124,Km_35571.6,2023,R1,0.0
125,Km_36111.7,2023,R1,0.0
126,Km_36692.1.3,2023,R1,26.74122084736924
127,Km_3716.1,2023,R1,0.0
128,Km_38164.1.6,2023,R1,0.0
129,Km_38842.2,2023,R1,0.0
130,Km_39180.1,2023,R1,0.0
131,Km_39182.6,2023,R1,2.5833370068519774
132,Km_41343.15,2023,R1,0.0
133,Km_41347.6,2023,R1,0.0
134,Km_41488.1,2023,R1,0.0
135,Km_41590.5,2023,R1,15.92225282083358
136,Km_41960,2023,R1,5.240701655437635
137,Km_42110.5,2023,R1,0.0
138,Km_42179,2023,R1,0.0
139,Km_42618.2.4,2023,R1,4.390241905374474
140,Km_42767.2,2023,R1,0.0
141,Km_42798.2,2023,R1,0.0
142,Km_42990.9,2023,R1,38.86566859745114
143,Km_4317,2023,R1,3.241936234013022
144,Km_4323.1,2023,R1,0.0
145,Km_43699.4,2023,R1,0.0
146,Km_45192.7,2023,R1,0.0
147,Km_45941.3.7,2023,R1,0.0
148,Km_47302.6,2023,R1,0.0
149,Km_47948.2,2023,R1,27.317472292743027
150,Km_48264.3,2023,R1,0.0
151,Km_48322,2023,R1,22.367763152978192
152,Km_48414.2,2023,R1,0.0
153,Km_48848.16,2023,R1,0.0
154,Km_4933,2023,R1,7.617101695917331
155,Km_4955.4,2023,R1,0.0
156,Km_50820.1,2023,R1,2.890691916732609
157,Km_5092.8,2023,R1,0.0
158,Km_5093.9,2023,R1,0.0
159,Km_5100.9,2023,R1,0.0
160,Km_5104.12,2023,R1,0.0
161,Km_52319.16,2023,R1,0.0
162,Km_54314.1,2023,R1,0.4799154903186567
163,Km_5731.8,2023,R1,0.0
164,Km_5740.7,2023,R1,0.0
165,Km_57486.3,2023,R1,0.0
166,Km_5795.7,2023,R1,0.0
167,Km_5801.7,2023,R1,0.0
168,Km_5805.1,2023,R1,0.0
169,Km_58461.2,2023,R1,0.0
170,Km_60414.12,2023,R1,0.0
171,Km_60862.6,2023,R1,0.0
172,Km_61447,2023,R1,9.496299609931508
173,Km_62042.25,2023,R1,0.0
174,Km_62065.12,2023,R1,31.246499114034748
175,Km_62065.33,2023,R1,0.0
176,Km_62392,2023,R1,6.056142401580181
177,Km_64020.22,2023,R1,0.0
178,Km_64020.28,2023,R1,0.0
179,Km_64303.2,2023,R1,0.0
180,Km_6529.1.6,2023,R1,0.0
181,Km_6545.1.14,2023,R1,0.0
182,Km_6564.7,2023,R1,0.0
183,Km_68322.7,2023,R1,0.0
184,Km_69530.1.1,2023,R1,0.0
185,Km_74314.1,2023,R1,0.0
186,Km_75942.1,2023,R1,0.0
187,Km_78832.1.4,2023,R1,0.0
188,Km_7885.4,2023,R1,0.0
189,Km_79299.2,2023,R1,35.51530018176398
190,Km_8009.12,2023,R1,0.0
191,Km_8030.9,2023,R1,22.82386657773868
192,Km_80562.16,2023,R1,45.23089283345379
193,Km_8064.2.6,2023,R1,6.232779545775333
194,Km_8069.5,2023,R1,0.0
195,Km_8151.1,2023,R1,0.0
196,Km_9451.3,2023,R1,0.0
197,Km_9475,2023,R1,0.0
198,Km_9998.1,2023,R1,0.0
199,Lm_10274.7,2023,R1,27.18968147706724
200,Lm_10276.12,2023,R1,0.0
201,Lm_10626.4,2023,R1,43.2312525697586
202,Lm_10976.1,2023,R1,17.07354822665117
203,Lm_11070,2023,R1,0.0
204,Lm_11568.1,2023,R1,0.0
205,Lm_15064.9,2023,R1,0.0
206,Lm_15493.7,2023,R1,0.0
207,Lm_15507.1.3,2023,R1,30.595275878723033
208,Lm_16499,2023,R1,0.7450203680639409
209,Lm_16502,2023,R1,6.60351900630949
210,Lm_18391.2,2023,R1,7.830738757181714
211,Lm_18408.4,2023,R1,0.0
212,Lm_18426.7,2023,R1,0.0
213,Lm_20687.1.15,2023,R1,13.499276321479694
214,Lm_23660,2023,R1,0.0
215,Lm_23808.12,2023,R1,0.0
216,Lm_25831,2023,R1,0.0
217,Lm_28084.7,2023,R1,0.0
218,Lm_28100.8,2023,R1,10.137773413339628
219,Lm_29262.4,2023,R1,25.00310333557174
220,Lm_31204.7,2023,R1,58.49936193628896
221,Lm_32746.7,2023,R1,11.63466092328429
222,Lm_3302,2023,R1,35.12846110119772
223,Lm_36251.1,2023,R1,0.0
224,Lm_36340.8,2023,R1,14.552578006221953
225,Lm_36674.1,2023,R1,9.025144743350129
226,Lm_37804.4,2023,R1,0.0
227,Lm_40976.11,2023,R1,11.39020902682034
228,Lm_42330.1,2023,R1,11.795882266615797
229,Lm_47073.2,2023,R1,24.642862554038057
230,Lm_5106,2023,R1,72.88070618212903
231,Lm_6334.6,2023,R1,0.0
232,Lm_6747.1,2023,R1,9.64928746899529
233,Lm_7179.1.1,2023,R1,4.902998139177507
234,Lm_7576.2,2023,R1,36.04669591087363
235,Lm_7577.1.13,2023,R1,0.0
236,Lm_7577.1.17,2023,R1,0.0
237,Lm_8458.7.2,2023,R1,0.0
238,Lm_8481.6,2023,R1,0.0
239,Lm_8484.2.3,2023,R1,0.0
240,Lm_8486.3,2023,R1,0.0
241,Lm_8898.1.8,2023,R1,7.0878232742783265
242,Lm_9709.1.6,2023,R1,0.0
243,Ol_10076,2023,R1,38.235639440712376
244,Ol_10120.5,2023,R1,62.954183837797316
245,Ol_10214.11,2023,R1,30.07750824204441
246,Ol_10359.8,2023,R1,31.17401997979481
247,Ol_1036.21,2023,R1,54.242957028289375
248,Ol_10653.6,2023,R1,0.0
249,Ol_1068.12,2023,R1,6.958430641023805
250,Ol_10715.3,2023,R1,8.336743980696246
251,Ol_1076.10,2023,R1,17.772171459740814
252,Ol_10812.1,2023,R1,7.383619303985703
253,Ol_1094.1,2023,R1,25.703533578598687
254,Ol_11033.1,2023,R1,42.07683538802866
255,Ol_1107.5,2023,R1,21.802593074552746
256,Ol_1119,2023,R1,9.83717528322718
257,Ol_1125.15,2023,R1,46.1087136497047
258,Ol_11333.2.3,2023,R1,0.7565436111187037
259,Ol_11411,2023,R1,25.573962938111492
260,Ol_115,2023,R1,23.403752590433914
261,Ol_11542,2023,R1,20.15004158037193
262,Ol_116.1,2023,R1,37.40319555638706
263,Ol_11600.7,2023,R1,2.2443298550037514
264,Ol_11694.5,2023,R1,32.410207756577535
265,Ol_11964.4,2023,R1,46.30887207618296
266,Ol_12037.5,2023,R1,0.0
267,Ol_1238.5,2023,R1,26.85480815126412
268,Ol_1258.4,2023,R1,30.641398729098547
269,Ol_12609.15,2023,R1,70.92967819057824
270,Ol_12833.8,2023,R1,15.494219436415033
271,Ol_12837.16,2023,R1,54.40327564683012
272,Ol_12842.20,2023,R1,23.707080604831024
273,Ol_12988,2023,R1,10.679110194179522
274,Ol_13016.1,2023,R1,49.99956026894128
275,Ol_13047,2023,R1,19.98503118078885
276,Ol_13256.5,2023,R1,0.0
277,Ol_1348,2023,R1,36.10401085752423
278,Ol_13828,2023,R1,19.998675885563763
279,Ol_139,2023,R1,6.5293062201167835
280,Ol_14245.12,2023,R1,39.07417284903066
281,Ol_14340.13,2023,R1,8.463502957695887
282,Ol_14436,2023,R1,36.71011630734426
283,Ol_145.2,2023,R1,16.976579756928423
284,Ol_1529.5,2023,R1,32.71391992776621
285,Ol_15393.2,2023,R1,33.831808976024384
286,Ol_15584.1,2023,R1,4.258517046289638
287,Ol_1561.5,2023,R1,36.88432746250987
288,Ol_15619.2,2023,R1,0.0
289,Ol_1562.2,2023,R1,10.186468107200469
290,Ol_15655,2023,R1,24.117708136637926
291,Ol_1579.7,2023,R1,19.38854588471787
292,Ol_1582.15,2023,R1,45.37945528621174
293,Ol_1585.1,2023,R1,52.21478049236794
294,Ol_1587.1,2023,R1,34.51987814672472
295,Ol_1596.9,2023,R1,13.406648615104622
296,Ol_16.1,2023,R1,27.007126286160123
297,Ol_1609.10,2023,R1,49.670844800641476
298,Ol_1620.4,2023,R1,19.74395875924672
299,Ol_1625.7,2023,R1,27.822097406747904
300,Ol_1626.10,2023,R1,33.10678747797474
301,Ol_16403.1,2023,R1,16.527215329503548
302,Ol_1649.1,2023,R1,4.448327088826186
303,Ol_16672.4,2023,R1,0.4566429527830626
304,Ol_16690,2023,R1,19.646246648839046
305,Ol_16774.6,2023,R1,11.71834107604119
306,Ol_1686.1,2023,R1,75.25251659536805
307,Ol_1703.3,2023,R1,17.24290988466981
308,Ol_1703.40,2023,R1,25.077235140928888
309,Ol_1739.3,2023,R1,0.0
310,Ol_17525.1,2023,R1,4.385488783896354
311,Ol_1765.9,2023,R1,0.65187964166919
312,Ol_18064.5,2023,R1,11.70246985631547
313,Ol_18140.4,2023,R1,35.57858403732993
314,Ol_18277.5,2023,R1,69.88727027817922
315,Ol_18283.20,2023,R1,29.003851520676772
316,Ol_1837.9,2023,R1,42.38552836768884
317,Ol_18690.1.4,2023,R1,0.0
318,Ol_1901.4,2023,R1,38.34772311847751
319,Ol_1903.3,2023,R1,1.114990215760439
320,Ol_1927.11,2023,R1,12.008092400051833
321,Ol_1993.13,2023,R1,37.5309315009282
322,Ol_1997.2,2023,R1,12.60018779341761
323,Ol_20279.4,2023,R1,43.43920152828212
324,Ol_2028.3,2023,R1,41.61797732340921
325,Ol_20289,2023,R1,25.84748844288009
326,Ol_2059.11,2023,R1,26.272906130995
327,Ol_2063.12,2023,R1,44.47462156875201
328,Ol_20925.6,2023,R1,57.95418457579583
329,Ol_21017.10,2023,R1,14.616779021832253
330,Ol_2137,2023,R1,3.266957773208739
331,Ol_2155.7,2023,R1,23.43270790997209
332,Ol_2231.6,2023,R1,2.3789512248049585
333,Ol_2249,2023,R1,30.830386979105924
334,Ol_2263.1,2023,R1,0.0
335,Ol_22696,2023,R1,29.99360942068997
336,Ol_2303.2,2023,R1,30.35978359339573
337,Ol_2307,2023,R1,43.311031091158455
338,Ol_2331.3,2023,R1,3.8147702371435965
339,Ol_2358.2,2023,R1,53.340932456051405
340,Ol_2375.1,2023,R1,6.729293669929961
341,Ol_23905.3,2023,R1,24.312898277917256
342,Ol_2395.2,2023,R1,32.10436193088415
343,Ol_2406.2,2023,R1,52.21511673349647
344,Ol_2424.15,2023,R1,44.19953062940621
345,Ol_2426.16,2023,R1,76.1443106531891
346,Ol_2468.6,2023,R1,13.663761785238124
347,Ol_2529.2,2023,R1,0.0
348,Ol_2545.2,2023,R1,15.910850432622494
349,Ol_2546.14,2023,R1,22.89073308632126
350,Ol_2566.13,2023,R1,8.074525863926809
351,Ol_2616.1,2023,R1,26.363517402589004
352,Ol_2773.9,2023,R1,11.760134252077014
353,Ol_2795.5,2023,R1,57.26404813911592
354,Ol_2819.2,2023,R1,28.753910697050834
355,Ol_290.12,2023,R1,1.1805171130328975
356,Ol_3161.31,2023,R1,23.706556805710157
357,Ol_3242.2,2023,R1,32.80794897123986
358,Ol_326.1,2023,R1,45.696103782188686
359,Ol_3295.2,2023,R1,30.678336910117743
360,Ol_3329.8,2023,R1,61.46335491881841
361,Ol_3422.10,2023,R1,52.469439407521335
362,Ol_3539.2,2023,R1,24.457166647417054
363,Ol_3553.4,2023,R1,15.280148598369623
364,Ol_3648.7,2023,R1,38.36392484137423
365,Ol_3799.2,2023,R1,24.420028883331373
366,Ol_3828.2,2023,R1,37.63127652051481
367,Ol_3835.5,2023,R1,54.31806163044871
368,Ol_3837.9,2023,R1,16.580970763298772
369,Ol_3848,2023,R1,28.26838467002289
370,Ol_3946.13,2023,R1,39.393300764251656
371,Ol_4193,2023,R1,52.223035979264345
372,Ol_4224.4,2023,R1,37.806500937546815
373,Ol_4229,2023,R1,27.932293315710638
374,Ol_4312.1,2023,R1,0.6421403886519736
375,Ol_4452.7,2023,R1,34.15339611196516
376,Ol_4513,2023,R1,8.845323984206551
377,Ol_463.30,2023,R1,0.0
378,Ol_4678.1,2023,R1,18.047552723380626
379,Ol_4680,2023,R1,44.89808197720914
380,Ol_4857.7,2023,R1,49.52161745045082
381,Ol_5150.5,2023,R1,78.2952534663488
382,Ol_5241.21,2023,R1,11.215078104856255
383,Ol_5258.10,2023,R1,33.022667627766076
384,Ol_5471.8,2023,R1,53.2394051872618
385,Ol_550.4,2023,R1,27.079589484051848
386,Ol_5570.4,2023,R1,0.0
387,Ol_5614,2023,R1,33.47104310605827
388,Ol_5663.9,2023,R1,5.380989701200957
389,Ol_5673.5,2023,R1,84.60540638502636
390,Ol_5685.19,2023,R1,14.968363351329364
391,Ol_5687.8,2023,R1,0.0
392,Ol_5714.1,2023,R1,5.996967923810323
393,Ol_5740.2,2023,R1,23.051044813079844
394,Ol_5811.14,2023,R1,28.654265456817964
395,Ol_5817.11,2023,R1,36.643283584149536
396,Ol_5821.5,2023,R1,3.829058048206032
397,Ol_5833.6,2023,R1,2.8371174672260784
398,Ol_5861.15,2023,R1,30.57487238097903
399,Ol_593.11,2023,R1,52.370900786607436
400,Ol_5930.8,2023,R1,9.824477027204537
401,Ol_5971.17,2023,R1,41.573856773123254
402,Ol_5980.12,2023,R1,28.270596136319714
403,Ol_5983.4,2023,R1,80.57826075113665
404,Ol_5989.15,2023,R1,25.222436958224158
405,Ol_5989.2,2023,R1,44.85650460352265
406,Ol_6022.2,2023,R1,9.1901861129459
407,Ol_6096.2,2023,R1,94.09184246751298
408,Ol_619.4,2023,R1,32.27778996830219
409,Ol_6337.16,2023,R1,28.882460876720884
410,Ol_6341.22,2023,R1,54.80061431613979
411,Ol_6360.10,2023,R1,50.448680591650906
412,Ol_6418.8,2023,R1,53.666398250591044
413,Ol_6671.7,2023,R1,50.26511546279659
414,Ol_6782.3,2023,R1,65.44517746779633
415,Ol_683.2,2023,R1,27.194429035726554
416,Ol_6935.8,2023,R1,0.0
417,Ol_7035.6,2023,R1,43.01809586753838
418,Ol_7084.8,2023,R1,38.35995772997565
419,Ol_7143.8,2023,R1,20.026000330433906
420,Ol_7184.1,2023,R1,0.0
421,Ol_7210.12,2023,R1,42.52809951840292
422,Ol_7274.5,2023,R1,66.17897873253924
423,Ol_7408.3,2023,R1,0.0
424,Ol_748.13,2023,R1,79.73113289864692
425,Ol_749.18,2023,R1,37.6304162221293
426,Ol_7536.6,2023,R1,15.634045473170183
427,Ol_7734,2023,R1,37.964973409386836
428,Ol_7760.4,2023,R1,0.0
429,Ol_7768.9,2023,R1,19.56784374153857
430,Ol_778.1,2023,R1,41.89662447291642
431,Ol_782.5,2023,R1,47.04283007066576
432,Ol_7921.1.6,2023,R1,23.02481065630209
433,Ol_7928.4,2023,R1,16.413693107510028
434,Ol_7941.5,2023,R1,67.77256635409104
435,Ol_818.1,2023,R1,56.10523242055947
436,Ol_8195.4,2023,R1,8.031547668879346
437,Ol_8233,2023,R1,34.52236900924449
438,Ol_827.8,2023,R1,41.576919380780694
439,Ol_8293,2023,R1,5.808299070502298
440,Ol_8297.10,2023,R1,13.260796191701523
441,Ol_8301.3.1,2023,R1,0.0
442,Ol_8318.1,2023,R1,17.76759342693147
443,Ol_8360.7,2023,R1,8.713320091638874
444,Ol_8741.5,2023,R1,37.76470113511071
445,Ol_8798.2,2023,R1,22.839131564036848
446,Ol_8799.1,2023,R1,19.8201422723776
447,Ol_8824.2,2023,R1,4.089198909890078
448,Ol_8888.15,2023,R1,29.23019080548635
449,Ol_8952.2,2023,R1,31.698673612116263
450,Ol_9050.2,2023,R1,0.0
451,Ol_9053.1,2023,R1,30.96039421157068
452,Ol_9077.8,2023,R1,39.37259595265154
453,Ol_9079.2,2023,R1,31.786648112498966
454,Ol_9185,2023,R1,2.0008708925917755
455,Ol_9473.2,2023,R1,0.7132806307026716
456,Ol_9501.1,2023,R1,10.780879171420246
457,Ol_9534,2023,R1,5.506955210216731
458,Ol_9615.10,2023,R1,21.65925717292496
459,Ol_9617.9,2023,R1,43.039749869712516
460,Ol_9635.4,2023,R1,55.89867001719784
461,Ol_9663.13,2023,R1,19.314782351900938
462,Ol_9676.2,2023,R1,0.9218565655217824
463,Ol_9689.8,2023,R1,16.31023932557656
464,Ol_9702.6,2023,R1,19.163093017285213
465,Ol_9793,2023,R1,34.10581096664734
466,Ol_9797.2,2023,R1,6.089035015342958
467,Ol_9833.1,2023,R1,55.917342031074455
468,Ol_9942.2,2023,R1,11.061814719370112
469,Ol_9976.1,2023,R1,48.399000840483396
470,Ol_9986.6,2023,R1,73.02321388266793
471,Ol_9987,2023,R1,16.731412985720116
472,Pl_10047.1.3,2023,R1,0.0
473,Pl_10446.2.18,2023,R1,34.405059225962184
474,Pl_10450.3,2023,R1,23.96182437388614
475,Pl_10560.24,2023,R1,0.0
476,Pl_10606.1.1,2023,R1,9.356968295761604
477,Pl_10832,2023,R1,33.55313207802218
478,Pl_10846.13,2023,R1,24.284441849498666
479,Pl_11475.1.3,2023,R1,0.0
480,Pl_11510.1.14,2023,R1,8.767326012426748
481,Pl_11709.1.5,2023,R1,0.0
482,Pl_11721.8,2023,R1,15.84154014999416
483,Pl_11722.1.5,2023,R1,27.87158494467273
484,Pl_11729.3,2023,R1,17.557767452049266
485,Pl_11738.2.13,2023,R1,25.708737137639236
486,Pl_11738.5,2023,R1,37.91599617022862
487,Pl_11780.3,2023,R1,18.056953443457342
488,Pl_11785.2.4,2023,R1,23.07990935827168
489,Pl_11786.1.1,2023,R1,0.0
490,Pl_11816.1.3,2023,R1,31.712951519403433
491,Pl_11818.1,2023,R1,73.7163640463184
492,Pl_12272.4,2023,R1,40.01497556581419
493,Pl_12293.21,2023,R1,0.7973460285371282
494,Pl_12362.1,2023,R1,51.152242188471966
495,Pl_12751.2,2023,R1,0.0
496,Pl_13088.2.4,2023,R1,13.32195647886842
497,Pl_13114.6,2023,R1,8.05240396358523
498,Pl_13119,2023,R1,10.643253901218992
499,Pl_13332.1.1,2023,R1,0.0
500,Pl_13335.1,2023,R1,0.0
501,Pl_13377,2023,R1,34.97623101141147
502,Pl_13567.3,2023,R1,7.28036509778399
503,Pl_13807.2,2023,R1,0.0
504,Pl_13827.11,2023,R1,40.03449933351097
505,Pl_14217.12,2023,R1,20.473759626775426
506,Pl_14232.4,2023,R1,22.759229639084598
507,Pl_14393.14,2023,R1,25.89463888040107
508,Pl_14416.1,2023,R1,36.42531079471606
509,Pl_14514,2023,R1,9.42404640418594
510,Pl_14538.6,2023,R1,13.158665347791699
511,Pl_14641.2.2,2023,R1,24.965569446119304
512,Pl_14658.2.5,2023,R1,7.291063662599368
513,Pl_14883.4,2023,R1,0.0
514,Pl_14930.3,2023,R1,14.559143873075461
515,Pl_15005,2023,R1,14.210808169262492
516,Pl_15051.9,2023,R1,9.853888212106353
517,Pl_15285.14,2023,R1,16.410316605126383
518,Pl_1563.3,2023,R1,37.691673636093185
519,Pl_15658.1.3,2023,R1,17.81322906395698
520,Pl_15667.6,2023,R1,8.519280777142093
521,Pl_16069.1.1,2023,R1,11.065915414442342
522,Pl_16070,2023,R1,0.0
523,Pl_16554.1.9,2023,R1,15.433958397483405
524,Pl_16660.1.25,2023,R1,2.978400398440353
525,Pl_16834.1,2023,R1,8.46620922298638
526,Pl_17017.11,2023,R1,0.0
527,Pl_17122,2023,R1,14.186456449152216
528,Pl_17446.13,2023,R1,0.0
529,Pl_17447.2.1,2023,R1,22.98730977852104
530,Pl_17447.3.5,2023,R1,0.0
531,Pl_17493.1,2023,R1,0.8167360708809641
532,Pl_17543.7,2023,R1,54.7404210951704
533,Pl_17544.2,2023,R1,27.520266174826546
534,Pl_18019.26,2023,R1,0.0
535,Pl_18026.12,2023,R1,0.0
536,Pl_18026.3.1,2023,R1,39.73393802160954
537,Pl_18078.2,2023,R1,18.356094835966996
538,Pl_18211.11,2023,R1,52.26278580784104
539,Pl_18515.1.2,2023,R1,45.52734371589079
540,Pl_19253.1.6,2023,R1,13.02206601533101
541,Pl_19287.6,2023,R1,21.140283699073592
542,Pl_19368.4,2023,R1,5.736411397288065
543,Pl_19508.2.1,2023,R1,32.71254571606591
544,Pl_19508.2.19,2023,R1,29.11084741377322
545,Pl_19508.6,2023,R1,0.0
546,Pl_19533.1,2023,R1,55.810105267363696
547,Pl_19980.3,2023,R1,48.36015209196604
548,Pl_20078.26,2023,R1,8.97102133762775
549,Pl_20089.2,2023,R1,0.0
550,Pl_20430.1,2023,R1,8.39567735474169
551,Pl_20645.1.8,2023,R1,12.91241455500288
552,Pl_20856.1.13,2023,R1,0.0
553,Pl_21120.8,2023,R1,0.0
554,Pl_21271.2,2023,R1,6.381363281774899
555,Pl_21766.1.1,2023,R1,0.0
556,Pl_21767.21,2023,R1,0.0
557,Pl_21772.3,2023,R1,3.5508007940077664
558,Pl_21779.4,2023,R1,12.23026788693323
559,Pl_22016.1.4,2023,R1,11.960247526179991
560,Pl_22452.1,2023,R1,34.898940471002334
561,Pl_22494.2,2023,R1,42.26722188724254
562,Pl_22987.1.8,2023,R1,0.0
563,Pl_23117.1,2023,R1,0.0
564,Pl_24043.3.1,2023,R1,5.687605739710304
565,Pl_24286.1,2023,R1,0.0
566,Pl_24687.3,2023,R1,5.213161938998749
567,Pl_25053.16,2023,R1,0.0
568,Pl_25135.1.3,2023,R1,10.9449283536768
569,Pl_25276.2,2023,R1,22.63509583862626
570,Pl_25350.30,2023,R1,0.0
571,Pl_26443.16,2023,R1,35.64760203689439
572,Pl_26857.1.3,2023,R1,0.0
573,Pl_2760.2,2023,R1,12.411453496627948
574,Pl_27674.7,2023,R1,0.0
575,Pl_27722.8,2023,R1,6.319525157849512
576,Pl_27791.6,2023,R1,1.9829196738627344
577,Pl_27811.2,2023,R1,11.323046950792241
578,Pl_28360.2,2023,R1,29.89427368355836
579,Pl_2844,2023,R1,43.181181608202564
580,Pl_28577.2.2,2023,R1,44.68779740299831
581,Pl_28636,2023,R1,47.8376862484353
582,Pl_28716.1.4,2023,R1,0.0
583,Pl_28915.18,2023,R1,30.592566626002586
584,Pl_28972.2,2023,R1,10.714365387801852
585,Pl_2901.11,2023,R1,38.8809296417895
586,Pl_29657.2,2023,R1,12.407754320585667
587,Pl_2994.1,2023,R1,18.31465398488061
588,Pl_2995.3,2023,R1,50.41730390298337
589,Pl_3054.10,2023,R1,4.106803332399779
590,Pl_32132.2,2023,R1,0.0
591,Pl_32282,2023,R1,8.383406689785517
592,Pl_33161.1,2023,R1,57.098389012628644
593,Pl_33899.6,2023,R1,0.0
594,Pl_36955.1,2023,R1,18.39267163584008
595,Pl_3728.1,2023,R1,53.04199182054893
596,Pl_38983.13,2023,R1,0.0
597,Pl_3935.1.4,2023,R1,0.0
598,Pl_41058.1,2023,R1,0.0
599,Pl_43534.1,2023,R1,11.242909328305789
600,Pl_43560.1,2023,R1,26.543006140455873
